Top 50 Sort By Count
Count    Total    Mean  Stddev    Min  P99.9    Max    2xx   3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
  940   13.322  0.0142  0.0211  0.001  0.305  0.305    938     0    2    0      260202         61        276        311  get /api/contestant/benchmark_jobs/:id
 7245   90.836  0.0125  0.0253  0.000  0.286  0.367   3012  4233    0    0   730921577          0     100886     492294  get /packs/.*
   56    0.582  0.0104  0.0117  0.000  0.057  0.057     55     1    0    0       21395          0        382        389  GET /signup HTTP/2
  260    2.463  0.0095  0.0156  0.000  0.097  0.097     10   250    0    0        3910          0         15        391  GET /contestant/clarifications HTTP/2
  958    7.531  0.0079  0.0139  0.000  0.250  0.250     20   938    0    0        7820          0          8        391  GET /contestant HTTP/2
 2415   18.740  0.0078  0.0149  0.000  0.148  0.227    994  1421    0    0     1143100          0        473       1150  GET /favicon.ico HTTP/2
  938    6.098  0.0065  0.0203  0.000  0.363  0.363    938     0    0    0      364882        389        389        389  GET / HTTP/2
 1003    6.258  0.0062  0.0071  0.002  0.069  0.070   1001     0    2    0         801          0          0         61  GET /api/contestant/notifications HTTP/2
  179    0.845  0.0047  0.0146  0.000  0.181  0.181      1   178    0    0         386          0          2        386  GET /admin/clarifications HTTP/2
    6    0.010  0.0017  0.0009  0.001  0.003  0.003      4     0    2    0         274          0         45        137  POST /api/login HTTP/2

Top 50 Sort By Standard Deviation
Count    Total    Mean  Stddev    Min  P99.9    Max    2xx   3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
 2117  558.962  0.2640  0.2275  0.001  0.555  0.569   2117     0    0    0       81267          5         38         80  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
  182   20.069  0.1103  0.1399  0.001  0.618  0.618    180     0    2    0     2657330          0      14600      50773  GET /api/admin/clarifications HTTP/2
  122    5.423  0.0445  0.1169  0.002  0.485  0.485    120     0    2    0       44557         61        365        416  get /api/admin/clarifications/:id
 1459   86.916  0.0596  0.0519  0.006  0.325  0.326   1457     0    2    0    48470752         61      33221      63804  GET /api/contestant/dashboard HTTP/2
  262   14.931  0.0570  0.0501  0.003  0.229  0.229    260     0    2    0     1061302          0       4050       9138  GET /api/contestant/clarifications HTTP/2
25312  397.953  0.0157  0.0374  0.000  0.426  0.487  25312     0    0    0  1073163387         96      42397      63804  GET /api/audience/dashboard HTTP/2
 4417  120.380  0.0273  0.0336  0.002  0.281  0.411   4417     0    0    0       86665          0         19         74  get /api/contestant/notifications?.*
 1449   41.959  0.0290  0.0310  0.002  0.229  0.245   1447     0    2    0    19536282          0      13482      30224  GET /api/contestant/benchmark_jobs HTTP/2
 7245   90.836  0.0125  0.0253  0.000  0.286  0.367   3012  4233    0    0   730921577          0     100886     492294  get /packs/.*
 1478   25.398  0.0172  0.0222  0.000  0.221  0.265   1478     0    0    0      549822         34        372        462  GET /api/session HTTP/2
  953   23.103  0.0242  0.0218  0.003  0.154  0.154    948     0    5    0       54891         55         57        127  POST /api/contestant/benchmark_jobs HTTP/2
  940   13.322  0.0142  0.0211  0.001  0.305  0.305    938     0    2    0      260202         61        276        311  get /api/contestant/benchmark_jobs/:id
  938    6.098  0.0065  0.0203  0.000  0.363  0.363    938     0    0    0      364882        389        389        389  GET / HTTP/2
   57    1.428  0.0251  0.0179  0.001  0.064  0.064     56     0    1    0          77          0          1         77  POST /api/signup HTTP/2
  260    2.463  0.0095  0.0156  0.000  0.097  0.097     10   250    0    0        3910          0         15        391  GET /contestant/clarifications HTTP/2
  122    3.348  0.0274  0.0155  0.002  0.085  0.085    120     0    2    0       50901         61        417        478  put /api/admin/clarifications/:id
   11    0.320  0.0291  0.0153  0.002  0.047  0.047     11     0    0    0        5256        435        477        489  GET /api/registration/session HTTP/2
 2415   18.740  0.0078  0.0149  0.000  0.148  0.227    994  1421    0    0     1143100          0        473       1150  GET /favicon.ico HTTP/2
   32    1.011  0.0316  0.0149  0.002  0.078  0.078     11     0   21    0        1453          2         45         91  POST /api/registration/team HTTP/2
  179    0.845  0.0047  0.0146  0.000  0.181  0.181      1   178    0    0         386          0          2        386  GET /admin/clarifications HTTP/2
  958    7.531  0.0079  0.0139  0.000  0.250  0.250     20   938    0    0        7820          0          8        391  GET /contestant HTTP/2
   24    0.418  0.0174  0.0120  0.000  0.047  0.047     24     0    0    0        9336        389        389        389  get /registration?
  122    2.262  0.0185  0.0119  0.003  0.059  0.059    120     0    2    0       44551         61        365        416  POST /api/contestant/clarifications HTTP/2
   56    0.582  0.0104  0.0117  0.000  0.057  0.057     55     1    0    0       21395          0        382        389  GET /signup HTTP/2
   24    0.445  0.0185  0.0095  0.003  0.042  0.042     22     0    2    0         152          0          6         97  POST /api/registration/contestant HTTP/2
 1003    6.258  0.0062  0.0071  0.002  0.069  0.070   1001     0    2    0         801          0          0         61  GET /api/contestant/notifications HTTP/2
    6    0.010  0.0017  0.0009  0.001  0.003  0.003      4     0    2    0         274          0         45        137  POST /api/login HTTP/2
    2    0.175  0.0875  0.0005  0.087  0.088  0.088      2     0    0    0          56         28         28         28  POST /initialize HTTP/2

Top 50 Sort By Maximum(100 Percentile)
Count    Total    Mean  Stddev    Min  P99.9    Max    2xx   3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
  182   20.069  0.1103  0.1399  0.001  0.618  0.618    180     0    2    0     2657330          0      14600      50773  GET /api/admin/clarifications HTTP/2
 2117  558.962  0.2640  0.2275  0.001  0.555  0.569   2117     0    0    0       81267          5         38         80  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
25312  397.953  0.0157  0.0374  0.000  0.426  0.487  25312     0    0    0  1073163387         96      42397      63804  GET /api/audience/dashboard HTTP/2
  122    5.423  0.0445  0.1169  0.002  0.485  0.485    120     0    2    0       44557         61        365        416  get /api/admin/clarifications/:id
 4417  120.380  0.0273  0.0336  0.002  0.281  0.411   4417     0    0    0       86665          0         19         74  get /api/contestant/notifications?.*
 7245   90.836  0.0125  0.0253  0.000  0.286  0.367   3012  4233    0    0   730921577          0     100886     492294  get /packs/.*
  938    6.098  0.0065  0.0203  0.000  0.363  0.363    938     0    0    0      364882        389        389        389  GET / HTTP/2
 1459   86.916  0.0596  0.0519  0.006  0.325  0.326   1457     0    2    0    48470752         61      33221      63804  GET /api/contestant/dashboard HTTP/2
  940   13.322  0.0142  0.0211  0.001  0.305  0.305    938     0    2    0      260202         61        276        311  get /api/contestant/benchmark_jobs/:id
 1478   25.398  0.0172  0.0222  0.000  0.221  0.265   1478     0    0    0      549822         34        372        462  GET /api/session HTTP/2
  958    7.531  0.0079  0.0139  0.000  0.250  0.250     20   938    0    0        7820          0          8        391  GET /contestant HTTP/2
 1449   41.959  0.0290  0.0310  0.002  0.229  0.245   1447     0    2    0    19536282          0      13482      30224  GET /api/contestant/benchmark_jobs HTTP/2
  262   14.931  0.0570  0.0501  0.003  0.229  0.229    260     0    2    0     1061302          0       4050       9138  GET /api/contestant/clarifications HTTP/2
 2415   18.740  0.0078  0.0149  0.000  0.148  0.227    994  1421    0    0     1143100          0        473       1150  GET /favicon.ico HTTP/2
  179    0.845  0.0047  0.0146  0.000  0.181  0.181      1   178    0    0         386          0          2        386  GET /admin/clarifications HTTP/2
  953   23.103  0.0242  0.0218  0.003  0.154  0.154    948     0    5    0       54891         55         57        127  POST /api/contestant/benchmark_jobs HTTP/2
  260    2.463  0.0095  0.0156  0.000  0.097  0.097     10   250    0    0        3910          0         15        391  GET /contestant/clarifications HTTP/2
    2    0.175  0.0875  0.0005  0.087  0.088  0.088      2     0    0    0          56         28         28         28  POST /initialize HTTP/2
  122    3.348  0.0274  0.0155  0.002  0.085  0.085    120     0    2    0       50901         61        417        478  put /api/admin/clarifications/:id
   32    1.011  0.0316  0.0149  0.002  0.078  0.078     11     0   21    0        1453          2         45         91  POST /api/registration/team HTTP/2
 1003    6.258  0.0062  0.0071  0.002  0.069  0.070   1001     0    2    0         801          0          0         61  GET /api/contestant/notifications HTTP/2
   57    1.428  0.0251  0.0179  0.001  0.064  0.064     56     0    1    0          77          0          1         77  POST /api/signup HTTP/2
  122    2.262  0.0185  0.0119  0.003  0.059  0.059    120     0    2    0       44551         61        365        416  POST /api/contestant/clarifications HTTP/2
   56    0.582  0.0104  0.0117  0.000  0.057  0.057     55     1    0    0       21395          0        382        389  GET /signup HTTP/2
   11    0.320  0.0291  0.0153  0.002  0.047  0.047     11     0    0    0        5256        435        477        489  GET /api/registration/session HTTP/2
   24    0.418  0.0174  0.0120  0.000  0.047  0.047     24     0    0    0        9336        389        389        389  get /registration?
   24    0.445  0.0185  0.0095  0.003  0.042  0.042     22     0    2    0         152          0          6         97  POST /api/registration/contestant HTTP/2
    6    0.010  0.0017  0.0009  0.001  0.003  0.003      4     0    2    0         274          0         45        137  POST /api/login HTTP/2

TOP 37 Slow Requests
 1  0.618  GET /api/admin/clarifications HTTP/2
 2  0.585  GET /api/admin/clarifications HTTP/2
 3  0.573  GET /api/admin/clarifications HTTP/2
 4  0.569  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 5  0.569  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 6  0.555  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 7  0.542  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 8  0.541  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 9  0.538  GET /api/admin/clarifications HTTP/2
10  0.537  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
11  0.536  GET /api/admin/clarifications HTTP/2
12  0.536  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
13  0.535  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
14  0.533  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
15  0.533  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
16  0.532  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
17  0.532  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
18  0.529  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
19  0.528  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
20  0.526  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
21  0.522  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
22  0.522  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
23  0.520  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
24  0.520  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
25  0.519  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
26  0.518  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
27  0.517  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
28  0.515  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
29  0.515  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
30  0.514  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
31  0.514  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
32  0.512  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
33  0.511  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
34  0.511  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
35  0.511  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
36  0.511  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
37  0.511  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
